"ID"	"waterbody"	"capt"	"clust"	"age"	"cohort"	"weight"	"TL"	"sex"	"lifeyear"	"year"	"inc"	"rad"	"d18O_mean"	"d18O_max"	"d18O_min"	"res_mean"	"res_max"	"res_min"	"Sr_mean"	"Sr_max"	"Sr_min"	"type"	"turbidity"	"SAL"	"WT"	"P"
"BH-01868"	"WRB"	"SB"	"HighS|Tconstant"	9	2011	8700	1010	"f"	"2"	2013	217.4	482.3	-6.94364018888889	-6.4963578	-7.55089724285714	-1.01791167202071	-0.804245634828989	-1.31113003947086	0.00426473008956669	0.00533764705882353	0.00371074074074074	"Coast"	1.9	7.31860465116279	12.9367441860465	1.27220930232558
"BH-01868"	"WRB"	"SB"	"HighS|Tconstant"	9	2011	8700	1010	"f"	"3"	2014	150.6	632.9	-7.00214872857143	-6.8164611	-7.16012178571429	-1.27751291129629	-1.11938757196454	-1.41539839711176	0.00500052832244009	0.00525461873638344	0.00472143790849673	"Coast"	1.84642857142857	7.90444444444444	13.0943333333333	1.33588888888889
"BH-01868"	"WRB"	"SB"	"HighS|Tconstant"	9	2011	8700	1010	"f"	"4"	2015	129.7	762.6	-6.93618804857143	-6.44370011428571	-7.27790871428572	-1.30570569497161	-0.876215172517133	-1.63630660772622	0.00490483660130719	0.00526113289760348	0.00463261437908497	"Coast"	1.846875	9.388	11.0185	1.2695
"BH-01868"	"WRB"	"SB"	"HighS|Tconstant"	9	2011	8700	1010	"f"	"5"	2016	162.7	925.3	-6.04784365238095	-5.62612025714286	-6.46864322857143	-0.54684337464632	-0.158360216962659	-0.927535110244962	0.00526452069716776	0.00565666666666667	0.00495006535947712	"Coast"	2.27333333333333	8.75531914893617	11.7181914893617	1.17670212765957
"BH-01868"	"WRB"	"SB"	"HighS|Tconstant"	9	2011	8700	1010	"f"	"6"	2017	175.4	1100.7	-6.26632685714286	-6.08063922857143	-6.48942915714286	-0.95711679344585	-0.73109232971156	-1.21783312730688	0.00547723311546841	0.00579474945533769	0.00512559912854031	"Coast"	1.97058823529412	8.85	11.3964285714286	1.6125
"BH-01868"	"WRB"	"SB"	"HighS|Tconstant"	9	2011	8700	1010	"f"	"7"	2018	146.9	1247.6	-6.86911878571428	-6.8164611	-6.91069064285714	-1.65080867550933	-1.61075686166835	-1.67339018043402	0.00592435003631082	0.00602104575163398	0.00580392156862745	"Coast"	1.52413793103448	7.70904255319149	12.055	1.708125
"BH-01868"	"WRB"	"SB"	"HighS|Tconstant"	9	2011	8700	1010	"f"	"8"	2019	85.6	1333.2	-6.95364822857143	-6.95364822857143	-6.95364822857143	-1.81970195242578	-1.81970195242578	-1.81970195242578	0.0059438779956427	0.00641660130718954	0.005379825708061	"Coast"	2.025	9.2575	11.66625	1.20625
"BH-01869"	"WRB"	"SB"	"HighS|Tconstant"	4	2016	3300	730	"f"	"1"	2017	440.7	440.7	-5.9886706112782	-5.21733032857143	-6.93563375714286	-0.880358748768685	-0.201355583096167	-1.54534130435018	0.00607188304093567	0.00721177777777778	0.00494588888888889	"Coast"	1.97058823529412	8.85	11.3964285714286	1.6125
"BH-01869"	"WRB"	"SB"	"HighS|Tconstant"	4	2016	3300	730	"f"	"2"	2018	281.7	722.4	-5.61654613246753	-4.76835427142857	-6.16101148571429	-0.566581574096666	0.377349144516891	-1.06395357439411	0.00609316161616161	0.00695833333333333	0.00516444444444444	"Coast"	1.52413793103448	7.70904255319149	12.055	1.708125
"BH-01869"	"WRB"	"SB"	"HighS|Tconstant"	4	2016	3300	730	"f"	"3"	2019	200.9	923.3	-4.83140492142857	-4.70738221428571	-5.0025424	0.355115631829393	0.501411942741755	0.156508941933556	0.00616204444444445	0.00672344444444445	0.00543477777777778	"Coast"	2.025	9.2575	11.66625	1.20625
"BH-01882"	"GB"	"GB"	"LowS|Tshift"	2	2018	NA	670	"f"	"1"	2019	458.2	458.2	-6.73324445263158	-5.48616167142857	-7.92920114285714	-0.0508150414136381	1.06293633794026	-1.14958276395602	0.00310625548245614	0.00432895833333333	0.00226180555555556	"Coast"	2.3875	7.8719696969697	9.08560606060606	1.22810606060606
"BH-01882"	"GB"	"GB"	"LowS|Tshift"	2	2018	NA	670	"f"	"2"	2020	383	841.2	-5.5069476	-5.0122425	-6.27602695714286	0.612920282272254	0.921981418737712	0.0870909470893683	0.00397042013888889	0.00455256944444445	0.00344496527777778	"Coast"	2.65714285714286	7.821	8.897	1.3191
"BH-01883"	"GB"	"GB"	"IntS|Tcold"	5	2015	NA	870	"f"	"1"	2016	452.9	452.9	-6.7279592352381	-5.89218014285714	-7.53703995714286	-0.323981297312593	0.665472978443165	-1.41368520806341	0.00391289430894309	0.00482252032520325	0.00338550135501355	"Coast"	2.10810810810811	7.59277108433735	13.3617469879518	1.47885542168675
"BH-01883"	"GB"	"GB"	"IntS|Tcold"	5	2015	NA	870	"f"	"2"	2017	250.4	703.3	-5.75159168051948	-4.89861275714286	-6.68481688571429	0.535142475331275	1.04068011214695	-0.121561312108304	0.00352730229120473	0.00452728997289973	0.00297233062330623	"Coast"	2.14074074074074	7.5719298245614	13.4877192982456	1.4159649122807
"BH-01883"	"GB"	"GB"	"IntS|Tcold"	5	2015	NA	870	"f"	"3"	2018	198.8	902.1	-5.54824231142857	-5.38777494285714	-5.7009496	0.348815820870271	0.578569350716645	0.112919618843924	0.00465552845528456	0.00495384823848239	0.00421905149051491	"Coast"	1.81794871794872	6.66117647058824	12.866	1.9983
"BH-01883"	"GB"	"GB"	"IntS|Tcold"	5	2015	NA	870	"f"	"4"	2019	131.5	1033.6	-5.32091353928571	-4.97898501428571	-5.71896407142857	0.569562649464504	0.925157052126418	0.163370532753552	0.00465707317073171	0.00501964769647696	0.00404222222222222	"Coast"	2.3875	7.8719696969697	9.08560606060606	1.22810606060606
"BH-01883"	"GB"	"GB"	"IntS|Tcold"	5	2015	NA	870	"f"	"5"	2020	168.9	1202.5	-5.51249051428572	-5.51249051428572	-5.51249051428572	0.288927421048502	0.288927421048502	0.288927421048502	0.00465167344173442	0.00523967479674797	0.00384739837398374	"Coast"	2.65714285714286	7.821	8.897	1.3191
"BH-01885"	"GB"	"GB"	"IntS|Tcold"	2	2018	NA	796	"f"	"1"	2019	510.2	510.2	-6.21048199571429	-5.07321455714286	-7.17120761428571	0.288514337238765	1.19432030284067	-0.514434049581953	0.00332276190476191	0.00571355555555556	0.00242574603174603	"Coast"	2.3875	7.8719696969697	9.08560606060606	1.22810606060606
"BH-01885"	"GB"	"GB"	"IntS|Tcold"	2	2018	NA	796	"f"	"2"	2020	234.1	744.3	-5.44846985428572	-4.91385577142857	-6.27602695714286	0.811491419659187	1.36825251218258	0.0126016239720404	0.00388512698412699	0.00454711111111111	0.00343111111111111	"Coast"	2.65714285714286	7.821	8.897	1.3191
"BH-01889"	"GB"	"GB"	"HighS|Tconstant"	4	2016	NA	837	"f"	"1"	2017	669.5	669.5	-6.70830133834587	-5.82150798571429	-7.23217967142857	0.00805789245666773	0.748733882366935	-0.449506930499287	0.00307872161022712	0.00386488372093023	0.00258891472868217	"Coast"	2.14074074074074	7.5719298245614	13.4877192982456	1.4159649122807
"BH-01889"	"GB"	"GB"	"HighS|Tconstant"	4	2016	NA	837	"f"	"2"	2018	251	920.5	-5.94262066285714	-5.67877794285714	-6.2538553	0.222180983974313	0.52101853741825	0.00566731100535317	0.00386582687338501	0.00440894056847545	0.00315583979328165	"Coast"	1.81794871794872	6.66117647058824	12.866	1.9983
"BH-01889"	"GB"	"GB"	"HighS|Tconstant"	4	2016	NA	837	"f"	"3"	2019	228.2	1148.7	-5.70718537857143	-5.38361775714286	-6.02798154285714	0.109776198381589	0.354005344999392	-0.107700779879869	0.00443658053402239	0.00524757105943152	0.00387682170542636	"Coast"	2.3875	7.8719696969697	9.08560606060606	1.22810606060606
"BH-01889"	"GB"	"GB"	"HighS|Tconstant"	4	2016	NA	837	"f"	"4"	2020	161.3	1310	-5.74667864285714	-5.74667864285714	-5.74667864285714	-0.209550665791095	-0.209550665791095	-0.209550665791095	0.00526085917312662	0.0059556330749354	0.00431167958656331	"Coast"	2.65714285714286	7.821	8.897	1.3191
"BH-01891"	"GB"	"GB"	"HighS|Tconstant"	8	2012	4348	870	"f"	"1"	2013	385.9	385.9	-7.41673352207792	-6.99799154285714	-7.99710184285714	-1.21785571823852	-0.825843355576592	-1.84685395843434	0.00434776838148931	0.00600372093023256	0.00351361757105943	"Coast"	1.24642857142857	6.10240963855422	12.7401204819277	1.48012048192771
"BH-01891"	"GB"	"GB"	"HighS|Tconstant"	8	2012	4348	870	"f"	"2"	2014	196.5	582.4	-7.00959701964286	-6.50328644285714	-7.65621261428571	-0.777288494482483	-0.482406455087033	-1.08652122941009	0.00349807493540052	0.0041777519379845	0.00308416020671835	"Coast"	1.40666666666667	6.82986111111111	13.5190972222222	1.55527777777778
"BH-01891"	"GB"	"GB"	"HighS|Tconstant"	8	2012	4348	870	"f"	"3"	2015	102.2	684.6	-6.63562352142857	-6.51160081428571	-6.8940619	-0.798168203282407	-0.675973815811563	-1.0226415693382	0.00457766149870801	0.00468658914728682	0.00439857881136951	"Coast"	1.6969696969697	7.84565217391304	10.7074456521739	1.28842391304348
"BH-01891"	"GB"	"GB"	"HighS|Tconstant"	8	2012	4348	870	"f"	"4"	2016	127	811.6	-5.90846245357143	-5.53327644285714	-6.36887077142857	-0.280781479662931	0.0364075481946955	-0.677710836603362	0.00482024547803618	0.00503527131782946	0.00462403100775194	"Coast"	2.10810810810811	7.59277108433735	13.3617469879518	1.47885542168675
"BH-01891"	"GB"	"GB"	"HighS|Tconstant"	8	2012	4348	870	"f"	"5"	2017	121.5	933.1	-5.28615484761905	-5.0219426	-5.50556187142857	0.222223465039252	0.49695782485767	0.00740645101501128	0.00531973298880276	0.00559514211886305	0.00499813953488372	"Coast"	2.14074074074074	7.5719298245614	13.4877192982456	1.4159649122807
"BH-01891"	"GB"	"GB"	"HighS|Tconstant"	8	2012	4348	870	"f"	"6"	2018	119.7	1052.8	-5.52115131785714	-5.3420459	-5.61226297142857	0.0762143273157771	0.205728064547545	-0.0522929222863007	0.00539947674418604	0.00558405684754522	0.00526576227390181	"Coast"	1.81794871794872	6.66117647058824	12.866	1.9983
"BH-01891"	"GB"	"GB"	"HighS|Tconstant"	8	2012	4348	870	"f"	"7"	2019	107.7	1160.5	-5.86354175238095	-5.77023602857143	-5.92682335714286	-0.0911189700467136	-0.0194053041028718	-0.148575786810062	0.0051200826873385	0.00525431524547804	0.00493697674418604	"Coast"	2.3875	7.8719696969697	9.08560606060606	1.22810606060606
"BH-01892"	"GB"	"GB"	"IntS|Tcold"	3	2017	1772	635	"m"	"1"	2018	374.4	374.4	-6.15734338067227	-5.39470358571428	-7.41232438571429	0.239521701561982	0.7665509257127	-0.987957361786825	0.00364702719797597	0.00484541218637993	0.00303931899641577	"Coast"	1.81794871794872	6.66117647058824	12.866	1.9983
"BH-01892"	"GB"	"GB"	"IntS|Tcold"	3	2017	1772	635	"m"	"2"	2019	378.6	753	-4.99699948571429	-4.6824391	-5.54851945714286	0.979863861184726	1.17923266958239	0.661184182275324	0.004329770609319	0.0053436559139785	0.00356924731182796	"Coast"	2.3875	7.8719696969697	9.08560606060606	1.22810606060606
"BH-01893"	"GB"	"GB"	"LowS|Tshift"	3	2017	NA	650	"m"	"1"	2018	490.4	490.4	-7.12021280285714	-5.38638921428571	-8.61513678571429	-0.507800081054603	0.998646559725931	-1.95123924243417	0.00335574509803922	0.00436771241830065	0.00261575163398693	"Coast"	1.81794871794872	6.66117647058824	12.866	1.9983
"BH-01893"	"GB"	"GB"	"LowS|Tshift"	3	2017	NA	650	"m"	"2"	2019	203.5	693.9	-6.06345619428571	-5.7300499	-6.31344162857143	0.345987273266561	0.51784214247095	0.148033682450385	0.0035720522875817	0.00410856209150327	0.00324993464052288	"Coast"	2.3875	7.8719696969697	9.08560606060606	1.22810606060606
"BH-01893"	"GB"	"GB"	"LowS|Tshift"	3	2017	NA	650	"m"	"3"	2020	173	866.9	-5.69090306785714	-5.44736127142857	-5.89356587142857	0.289682355177803	0.442156501480293	0.199030989346147	0.00412522875816993	0.00511156862745098	0.00364503267973856	"Coast"	2.65714285714286	7.821	8.897	1.3191
"BH-01897"	"GB"	"GB"	"LowS|Tshift"	2	2018	NA	600	"m"	"1"	2019	412.2	412.2	-6.83473951972789	-4.78359728571429	-8.31443368571429	-0.0835048034723498	1.73564159443208	-1.50010178940047	0.00295220666044195	0.00426888888888889	0.00235183006535948	"Coast"	2.3875	7.8719696969697	9.08560606060606	1.22810606060606
"BH-01897"	"GB"	"GB"	"LowS|Tshift"	2	2018	NA	600	"m"	"2"	2020	194.1	606.3	-5.412371625	-5.2838453	-5.55267664285714	0.662966654999931	0.944920792827751	0.430526913017329	0.0039413316993464	0.00477614379084967	0.0036583660130719	"Coast"	2.65714285714286	7.821	8.897	1.3191
"BH-01898"	"GB"	"GB"	"LowS|Tshift"	2	2018	NA	700	"f"	"1"	2019	696.5	696.5	-7.61513961942857	-5.96978094285714	-8.71906642857143	-0.889637403283337	0.556394896924044	-2.08258211324316	0.00317335156695157	0.00431538461538462	0.00237581196581197	"Coast"	2.3875	7.8719696969697	9.08560606060606	1.22810606060606
"BH-01898"	"GB"	"GB"	"LowS|Tshift"	2	2018	NA	700	"f"	"2"	2020	216.7	913.2	-5.95084265238095	-5.42796107142857	-6.66541668571429	0.379716816900338	0.747636568666168	-0.0674195695686646	0.0035345811965812	0.00435897435897436	0.00303364672364672	"Coast"	2.65714285714286	7.821	8.897	1.3191
"BH-01899"	"GB"	"GB"	"LowS|Tshift"	2	2018	NA	760	"f"	"1"	2019	678.9	678.9	-6.90191436190476	-5.63997754285714	-8.03174505714286	-0.186503476551457	1.0577306721504	-1.38348805051534	0.00302534845049131	0.00396501587301587	0.00245631746031746	"Coast"	2.3875	7.8719696969697	9.08560606060606	1.22810606060606
"BH-01899"	"GB"	"GB"	"LowS|Tshift"	2	2018	NA	760	"f"	"2"	2020	158.3	837.2	-4.99684551587302	-4.64779588571429	-5.82566517142857	1.41292165585161	1.8067001173619	0.673052092941996	0.00361336507936508	0.00398022222222222	0.00322688888888889	"Coast"	2.65714285714286	7.821	8.897	1.3191
"BH-01900"	"GB"	"GB"	"LowS|Tshift"	2	2018	NA	825	"f"	"1"	2019	506.5	506.5	-6.8940619	-5.35590318571429	-7.95275852857143	-0.116392406233664	1.17695092876878	-1.12413318358443	0.00291810479375697	0.00418094017094017	0.0022282905982906	"Coast"	2.3875	7.8719696969697	9.08560606060606	1.22810606060606
"BH-01900"	"GB"	"GB"	"LowS|Tshift"	2	2018	NA	825	"f"	"2"	2020	247.5	754	-5.68709231428572	-5.21455887142857	-6.46310031428572	0.606789696431619	1.15483107407524	0.00747653048549781	0.00361059052059052	0.00422367521367521	0.00319529914529915	"Coast"	2.65714285714286	7.821	8.897	1.3191
"BH-01902"	"GB"	"GB"	"HighS|Tconstant"	2	2018	NA	500	"m"	"1"	2019	615.5	615.5	-7.58546752406015	-6.04322455714286	-9.24980047142857	-1.01833860761937	0.154607180517089	-2.36028346291534	0.00319475810738969	0.0052079797979798	0.00251316498316498	"Coast"	2.3875	7.8719696969697	9.08560606060606	1.22810606060606
"BH-01902"	"GB"	"GB"	"HighS|Tconstant"	2	2018	NA	500	"m"	"2"	2020	239.7	855.2	-6.38134232857143	-6.06262475714286	-6.74024602857143	-0.652233163643798	-0.516277435975747	-0.829042369955112	0.00469473251028807	0.00563094276094276	0.00403171717171717	"Coast"	2.65714285714286	7.821	8.897	1.3191
"BH-01903"	"GB"	"GB"	"HighS|Tconstant"	1	2019	596	439	"f"	"1"	2020	651.6	651.6	-7.48584951344538	-6.5545584	-8.01234485714286	-1.02992341787516	0.00993275232234032	-1.60521349344514	0.00357203776899429	0.00435989898989899	0.00293111111111111	"Coast"	2.65714285714286	7.821	8.897	1.3191
"BH-01904"	"GB"	"GB"	"LowS|Tshift"	1	2019	474	404	"f"	"1"	2020	828.2	828.2	-6.87881888571429	-5.45290418571429	-8.0095734	-0.542779267402917	1.03488517580562	-2.10535187748679	0.00364955908289242	0.0057064609053498	0.00133777777777778	"Coast"	2.65714285714286	7.821	8.897	1.3191
"BH-01906"	"WRB"	"SB"	"HighS|Tconstant"	13	2007	13600	1230	"f"	"1"	2008	468.3	468.3	-6.00908524415585	-5.4196467	-6.85664722857143	0.0475707103443988	0.6067192685629	-0.465431214648085	0.00404288749564612	0.00520356321839081	0.00342314176245211	"Coast"	1.65833333333333	8.59704861111111	11.0846354166667	1.49140625
"BH-01906"	"WRB"	"SB"	"HighS|Tconstant"	13	2007	13600	1230	"f"	"2"	2009	149.4	617.7	-5.9034391875	-5.45706137142857	-6.40074252857143	-0.56725684104965	-0.252445329165223	-0.748175370359364	0.00518177921455939	0.00628509578544061	0.00432563218390805	"Coast"	1.97368421052632	8.61950354609929	10.6506028368794	0.951524822695035
"BH-01906"	"WRB"	"SB"	"HighS|Tconstant"	13	2007	13600	1230	"f"	"3"	2010	124	741.7	-5.417221675	-5.2256447	-5.78963622857143	-0.0415766751060817	0.256080339924165	-0.515713987526684	0.00623681992337165	0.00652574712643678	0.00586892720306513	"Coast"	1.38857142857143	7.68448275862069	12.6874137931034	1.45393103448276
"BH-01906"	"WRB"	"SB"	"HighS|Tconstant"	13	2007	13600	1230	"f"	"4"	2011	122	863.7	-5.10855063571429	-4.9831422	-5.32680288571429	0.351387439109081	0.468850119508144	0.181257618203425	0.00528375478927203	0.00571626436781609	0.00484477011494253	"Coast"	1.29615384615385	7.62857142857143	11.6261428571429	1.46626285714286
"BH-01906"	"WRB"	"SB"	"HighS|Tconstant"	13	2007	13600	1230	"f"	"5"	2012	165.4	1029.1	-5.21178741428571	-5.05797154285714	-5.3323458	0.348602658407894	0.488603700481156	0.209262793761512	0.00551492337164751	0.00558055555555556	0.00542358237547893	"Coast"	2.003125	9.07156862745098	11.4758823529412	1.19147058823529
"BH-01906"	"WRB"	"SB"	"HighS|Tconstant"	13	2007	13600	1230	"f"	"6"	2013	124	1153.1	-5.39932268095238	-5.13141515714286	-5.6136487	0.258953311885897	0.575147788433414	-0.00808510035620021	0.00502014687100894	0.00576488505747126	0.00447934865900383	"Coast"	1.9	7.31860465116279	12.9367441860465	1.27220930232558
"BH-01906"	"WRB"	"SB"	"HighS|Tconstant"	13	2007	13600	1230	"f"	"7"	2014	142.7	1295.8	-5.33973635238095	-5.19793012857143	-5.52080488571429	0.404955807062878	0.548441154268332	0.197762883579477	0.00531509578544061	0.0057888122605364	0.00497536398467433	"Coast"	1.84642857142857	7.90444444444444	13.0943333333333	1.33588888888889
"BH-01906"	"WRB"	"SB"	"HighS|Tconstant"	13	2007	13600	1230	"f"	"8"	2015	119.5	1415.3	-5.38860638	-5.2353448	-5.58316267142857	0.308146143484311	0.512390801293663	0.165524711421486	0.0047516245210728	0.00534741379310345	0.00424590038314176	"Coast"	1.846875	9.388	11.0185	1.2695
"BH-01906"	"WRB"	"SB"	"HighS|Tconstant"	13	2007	13600	1230	"f"	"9"	2016	108.8	1524.1	-5.36075323571428	-5.2353448	-5.54297654285714	0.162091927604394	0.275576941971143	-0.0338552297744109	0.00527895114942529	0.00565486590038314	0.00472687739463601	"Coast"	2.27333333333333	8.75531914893617	11.7181914893617	1.17670212765957
"BH-01906"	"WRB"	"SB"	"HighS|Tconstant"	13	2007	13600	1230	"f"	"10"	2017	174.8	1698.9	-5.56930538571429	-5.36421755714286	-5.70649251428571	-0.0478775813077592	0.15015476130673	-0.18743348201122	0.00539337643678161	0.00577260536398468	0.00508218390804598	"Coast"	1.97058823529412	8.85	11.3964285714286	1.6125
"BH-01906"	"WRB"	"SB"	"HighS|Tconstant"	13	2007	13600	1230	"f"	"11"	2018	151.2	1850.1	-5.53327644285714	-5.30463122857143	-5.7106497	-0.0508222023908437	0.166666344394042	-0.216677331132198	0.0053217816091954	0.00562846743295019	0.00493835249042146	"Coast"	1.52413793103448	7.70904255319149	12.055	1.708125
"BH-01922"	"WRB"	"KB"	"HighS|Tconstant"	10	2010	14600	1262	"f"	"1"	2011	445.5	445.5	-6.23549439642857	-6.08063922857143	-6.39242815714286	-0.222416079967941	0.121110487626861	-0.403483130180179	0.00429917328042328	0.00505587301587302	0.00368619047619048	"Coast"	1.29615384615385	7.62857142857143	11.6261428571429	1.46626285714286
"BH-01922"	"WRB"	"KB"	"HighS|Tconstant"	10	2010	14600	1262	"f"	"2"	2012	192.9	638.4	-5.92682335714285	-5.545748	-6.38411378571428	-0.247907783317144	0.00317381004038831	-0.576527078756506	0.00481256944444444	0.0055556746031746	0.00439230158730159	"Coast"	2.003125	9.07156862745098	11.4758823529412	1.19147058823529
"BH-01922"	"WRB"	"KB"	"HighS|Tconstant"	10	2010	14600	1262	"f"	"3"	2013	155.4	793.8	-5.86515843571429	-5.59701995714286	-6.01273852857143	-0.371109330072394	-0.223976360200343	-0.455751990521269	0.00538590277777778	0.00578041666666667	0.00507210317460317	"Coast"	1.9	7.31860465116279	12.9367441860465	1.27220930232558
"BH-01922"	"WRB"	"KB"	"HighS|Tconstant"	10	2010	14600	1262	"f"	"4"	2014	122.6	916.4	-5.53789553809524	-5.18130138571429	-5.9046517	-0.154736824079099	0.164141487441845	-0.508743035035079	0.00563287698412698	0.00635269841269841	0.0052375	"Coast"	1.84642857142857	7.90444444444444	13.0943333333333	1.33588888888889
"BH-01922"	"WRB"	"KB"	"HighS|Tconstant"	10	2010	14600	1262	"f"	"5"	2015	143.6	1060	-4.95265617142857	-4.79052592857143	-5.3226457	0.483601693508418	0.645421020881741	0.119618746891287	0.00542215277777778	0.00619763888888889	0.00500509920634921	"Coast"	1.846875	9.388	11.0185	1.2695
"BH-01922"	"WRB"	"KB"	"HighS|Tconstant"	10	2010	14600	1262	"f"	"6"	2016	158.4	1218.4	-4.61315267142857	-4.38727891428571	-5.06212872857143	0.930424062729845	1.123338108148	0.462267762912091	0.00552388392857143	0.00571571428571428	0.00530771825396825	"Coast"	2.27333333333333	8.75531914893617	11.7181914893617	1.17670212765957
"BH-01922"	"WRB"	"KB"	"HighS|Tconstant"	10	2010	14600	1262	"f"	"7"	2017	137.5	1355.9	-4.33628410285714	-4.10459028571429	-4.53139468571429	1.32330927534701	1.5619498981269	1.12238842600548	0.00531471428571429	0.00608912698412698	0.00492527777777778	"Coast"	1.97058823529412	8.85	11.3964285714286	1.6125
"BH-01922"	"WRB"	"KB"	"HighS|Tconstant"	10	2010	14600	1262	"f"	"8"	2018	140.5	1496.4	-4.21498666190476	-4.0713328	-4.44825097142857	1.3510549558067	1.44438723343821	1.17387903658132	0.00466984126984127	0.00489474206349206	0.00425785714285714	"Coast"	1.52413793103448	7.70904255319149	12.055	1.708125
"BH-01922"	"WRB"	"KB"	"HighS|Tconstant"	10	2010	14600	1262	"f"	"9"	2019	107.6	1604	-3.97202225238095	-3.85377341428571	-4.04500395714286	1.33047341322663	1.43792858822711	1.19586964321463	0.00527613095238095	0.00553821428571429	0.00496763888888889	"Coast"	2.025	9.2575	11.66625	1.20625
"BH-90307"	"WRB"	"SB"	"HighS|Tconstant"	7	2013	5350	883	"f"	"1"	2014	366.2	366.2	-6.66743229090909	-6.1762545	-7.34442368571429	-0.307650440921421	0.124669579185844	-0.880940951346625	0.00355275683665928	0.00463008130081301	0.00298444444444444	"Coast"	1.84642857142857	7.90444444444444	13.0943333333333	1.33588888888889
"BH-90307"	"WRB"	"SB"	"HighS|Tconstant"	7	2013	5350	883	"f"	"2"	2015	182.7	548.9	-6.17288915918367	-5.68016367142857	-6.5739586	0.0918107306150389	0.544791738081118	-0.311601402311249	0.00409285327138986	0.00471230352303523	0.00351325203252033	"Coast"	1.846875	9.388	11.0185	1.2695
"BH-90307"	"WRB"	"SB"	"HighS|Tconstant"	7	2013	5350	883	"f"	"3"	2016	182.1	731	-5.55198377857143	-5.43766117142857	-5.74252145714286	0.554212355956437	0.700762590706098	0.403373204426029	0.00374083333333334	0.00378590785907859	0.0037019512195122	"Coast"	2.27333333333333	8.75531914893617	11.7181914893617	1.17670212765957
"BH-90307"	"WRB"	"SB"	"HighS|Tconstant"	7	2013	5350	883	"f"	"4"	2017	102.7	833.7	-5.55995171785714	-5.36976047142857	-5.78409331428571	0.339719120575546	0.548346040834758	0.0944562997970409	0.00451128048780488	0.00478260162601626	0.00412162601626016	"Coast"	1.97058823529412	8.85	11.3964285714286	1.6125
"BH-90307"	"WRB"	"SB"	"HighS|Tconstant"	7	2013	5350	883	"f"	"5"	2018	79.1	912.8	-5.80626497142857	-5.5942485	-6.1859546	0.0314317605287927	0.227921007133669	-0.379699130513451	0.00473332249322493	0.00538373983739837	0.00424119241192412	"Coast"	1.52413793103448	7.70904255319149	12.055	1.708125
"BH-90307"	"WRB"	"SB"	"HighS|Tconstant"	7	2013	5350	883	"f"	"6"	2019	88.3	1001.1	-6.25731962142857	-6.1762545	-6.33838474285714	-0.544668666180848	-0.476806198818605	-0.612531133543091	0.00471884823848239	0.00480208672086721	0.00463560975609756	"Coast"	2.025	9.2575	11.66625	1.20625
"BH-90307"	"WRB"	"SB"	"HighS|Tconstant"	7	2013	5350	883	"f"	"7"	2020	127	1128.1	-6.25108384285714	-5.96700948571429	-6.4284571	-0.72482176542402	-0.540453551658701	-0.831923040588711	0.00505505420054201	0.00537525745257453	0.00459878048780488	"Coast"	2.11290322580645	9.26891891891892	10.6743243243243	1.17810810810811
"BH-90910"	"Freshwater"	"NHG"	"LowS|Tshift"	5	2015	NA	604	"m"	"1"	2016	421.2	421.2	-6.6785509826087	-4.96651345714286	-8.99066922857143	0.187099351078528	1.64261605826084	-2.05671118272939	0.00274515217391304	0.00367222222222222	0.00192777777777778	NA	NA	NA	NA	NA
"BH-90910"	"Freshwater"	"NHG"	"LowS|Tshift"	5	2015	NA	604	"m"	"2"	2017	223.1	644.3	-5.18743818367347	-4.84872652857143	-5.46537574285714	1.42594318516451	1.76194594619598	1.14225883966394	0.00335796825396826	0.00351622222222222	0.00315577777777778	NA	NA	NA	NA	NA
"BH-90910"	"Freshwater"	"NHG"	"LowS|Tshift"	5	2015	NA	604	"m"	"3"	2018	144.5	788.8	-4.52100172142857	-4.32907831428571	-4.97759928571429	1.80514074009872	1.95384361416457	1.48326365608432	0.00324854166666667	0.00353288888888889	0.00296416666666667	NA	NA	NA	NA	NA
"BH-90910"	"Freshwater"	"NHG"	"LowS|Tshift"	5	2015	NA	604	"m"	"4"	2019	101.5	890.3	-4.4108363	-4.4108363	-4.4108363	1.67697261940857	1.67697261940857	1.67697261940857	0.00406606944444444	0.00436377777777778	0.00360088888888889	NA	NA	NA	NA	NA
"BH-90928"	"Freshwater"	"Sehrowbach"	"LowS|Tshift"	2	2018	1470	580	"m"	"1"	2019	326.7	326.7	-8.71810707802198	-7.45528197142857	-9.65443321428571	-1.76020545864914	-0.843118323111273	-2.49727254050247	0.00226213675213675	0.003102	0.00150222222222222	NA	NA	NA	NA	NA
"BH-90928"	"Freshwater"	"Sehrowbach"	"LowS|Tshift"	2	2018	1470	580	"m"	"2"	2020	290.6	617.3	-6.29210140857143	-5.40440368571429	-7.72965622857143	0.147246761613719	0.85440737642652	-1.11525368357751	0.00349	0.00480355555555555	0.00307288888888889	NA	NA	NA	NA	NA
"BH-90946"	"Freshwater"	"Sehrowbach"	"HighS|Tconstant"	6	2014	2564	694	"m"	"1"	2015	360.1	360.1	-8.13715281047619	-6.41182835714286	-9.18189977142857	-1.02310201776227	0.352080358865592	-1.84213087693089	0.00222145185185185	0.00293433333333333	0.00155644444444444	NA	NA	NA	NA	NA
