"ID"	"waterbody"	"capt"	"clust"	"ecotype"	"age"	"weight_g"	"TL_mm"	"sex"	"lifeyear"	"year"	"inc_um"	"rad_um"	"res_mean"	"res_max"	"res_min"	"Sr_mean"	"Sr_max"	"Sr_min"	"type"	"turbidity"	"SAL"	"WT"	"P"
"BH-01556"	"NRB"	"BEG"	"BW int saline|cold"	"BW-resident"	10	NA	1110	"f"	2	"2012"	224.6	603.4	1.10869663953548	2.75429136016311	-0.00726645280026859	0.00386670138888889	0.00438986111111111	0.00362277777777778	"Coast"	1.364	8.295	13.1289166666667	2.09425
"BH-01556"	"NRB"	"BEG"	"BW int saline|cold"	"BW-resident"	10	NA	1110	"f"	3	"2013"	191	794.4	0.856082398186613	2.25479701745926	0.226268733111065	0.00428884259259259	0.00499347222222222	0.00393930555555556	"Coast"	1.22941176470588	7.5025	11.138	1.83941666666667
"BH-01556"	"NRB"	"BEG"	"BW int saline|cold"	"BW-resident"	10	NA	1110	"f"	4	"2014"	162.5	956.9	1.14937672503447	2.40386818949066	0.164634360405856	0.00463895833333333	0.00525777777777778	0.0042	"Coast"	1.2	7.86923076923077	16.4144871794872	2.21307692307692
"BH-01556"	"NRB"	"BEG"	"BW int saline|cold"	"BW-resident"	10	NA	1110	"f"	5	"2015"	144.4	1101.3	1.43618034182459	3.82909147595783	-0.306147473869748	0.00420052083333334	0.00445291666666667	0.00396222222222222	"Coast"	1.56666666666667	8.4698275862069	11.4841379310345	1.77043103448276
"BH-01556"	"NRB"	"BEG"	"BW int saline|cold"	"BW-resident"	10	NA	1110	"f"	6	"2016"	132.6	1233.9	0.975481144887151	1.72531615094308	0.0325148326709322	0.00470009259259259	0.00500277777777778	0.00454777777777778	"Coast"	1.43846153846154	8.53272727272727	11.6740909090909	1.72754545454545
"BH-01556"	"NRB"	"BEG"	"BW int saline|cold"	"BW-resident"	10	NA	1110	"f"	7	"2017"	103.8	1337.7	1.07881006227696	2.20773656120216	0.228126158613569	0.00519600694444444	0.00558527777777778	0.00497666666666667	"Coast"	1.5875	8.4969696969697	13.7030303030303	2.20378787878788
"BH-01556"	"NRB"	"BEG"	"BW int saline|cold"	"BW-resident"	10	NA	1110	"f"	8	"2018"	144.4	1482.1	0.980121557566933	1.30187232796108	0.4937087671802	0.00553541666666667	0.00591972222222222	0.00514541666666667	"Coast"	1.9047619047619	8.24695121951219	13.344	1.8807
"BH-01556"	"NRB"	"BEG"	"BW int saline|cold"	"BW-resident"	10	NA	1110	"f"	9	"2019"	114.3	1596.4	0.561013145353737	1.03189286921523	0.177744264596137	0.00554930555555556	0.00563166666666667	0.00545583333333333	"Coast"	1.76470588235294	8.93888888888889	11.5088888888889	1.36544444444444
"BH-01556"	"NRB"	"BEG"	"BW int saline|cold"	"BW-resident"	10	NA	1110	"f"	10	"2020"	109.3	1705.7	-0.141237139293559	0.320659211156779	-0.603133489743897	0.00562187500000001	0.00565555555555556	0.00558819444444445	"Coast"	2	9.44117647058824	10.5235294117647	1.7575
"BH-01560"	"NRB"	"BEG"	"BW int saline|cold"	"BW-resident"	7	NA	820	"f"	1	"2014"	521.2	521.2	-0.560857077023111	1.68647487907322	-1.90014315541111	0.00402192857142857	0.00565844444444444	0.00289222222222222	"Coast"	1.2	7.86923076923077	16.4144871794872	2.21307692307692
"BH-01560"	"NRB"	"BEG"	"BW int saline|cold"	"BW-resident"	7	NA	820	"f"	2	"2015"	203	724.2	1.03713294856617	1.93302621215822	0.0823039022113058	0.0035745	0.00400377777777778	0.00333888888888889	"Coast"	1.56666666666667	8.4698275862069	11.4841379310345	1.77043103448276
"BH-01560"	"NRB"	"BEG"	"BW int saline|cold"	"BW-resident"	7	NA	820	"f"	3	"2016"	173.6	897.8	1.54557377202572	2.7652442789979	0.828136786676116	0.00379611111111111	0.00406111111111111	0.00348377777777778	"Coast"	1.43846153846154	8.53272727272727	11.6740909090909	1.72754545454545
"BH-01560"	"NRB"	"BEG"	"BW int saline|cold"	"BW-resident"	7	NA	820	"f"	4	"2017"	167.2	1065	1.32758655654112	1.54615187653861	1.19148939403216	0.00441833333333333	0.00520111111111111	0.00377866666666667	"Coast"	1.5875	8.4969696969697	13.7030303030303	2.20378787878788
"BH-01560"	"NRB"	"BEG"	"BW int saline|cold"	"BW-resident"	7	NA	820	"f"	5	"2018"	160.7	1225.7	-0.0366408856069053	0.801865113868804	-1.40783838495965	0.00531916666666667	0.00587755555555556	0.00470377777777778	"Coast"	1.9047619047619	8.24695121951219	13.344	1.8807
"BH-01560"	"NRB"	"BEG"	"BW int saline|cold"	"BW-resident"	7	NA	820	"f"	6	"2019"	113	1338.7	0.853110565748343	1.97093099369001	-0.434804042845213	0.00534605555555556	0.00633533333333334	0.00452477777777778	"Coast"	1.76470588235294	8.93888888888889	11.5088888888889	1.36544444444444
"BH-01560"	"NRB"	"BEG"	"BW int saline|cold"	"BW-resident"	7	NA	820	"f"	7	"2020"	107.5	1446.2	NA	NA	NA	NA	NA	NA	"Coast"	2	9.44117647058824	10.5235294117647	1.7575
"BH-01567"	"NRB"	"BEG"	"BW Low saline|shift"	"Trans-habitat"	2	NA	460	"m"	1	"2019"	476.7	476.7	-0.70769845042087	2.51056061235629	-3.16239153204616	0.00401213403880071	0.00460603174603175	0.00327984126984127	"Coast"	1.76470588235294	8.93888888888889	11.5088888888889	1.36544444444444
"BH-01567"	"NRB"	"BEG"	"BW Low saline|shift"	"Trans-habitat"	2	NA	460	"m"	2	"2020"	269.1	745.8	1.745450639148	2.94634689467466	0.602799646641625	0.00381597402597403	0.00438444444444444	0.00338095238095238	"Coast"	2	9.44117647058824	10.5235294117647	1.7575
"BH-01569"	"NRB"	"BEG"	"BW Low saline|shift"	"Trans-habitat"	2	NA	550	"m"	1	"2019"	552.4	552.4	0.068717533419751	2.53451429060914	-1.2802607900025	0.00343786764705882	0.00459347222222222	0.00248666666666667	"Coast"	1.76470588235294	8.93888888888889	11.5088888888889	1.36544444444444
"BH-01569"	"NRB"	"BEG"	"BW Low saline|shift"	"Trans-habitat"	2	NA	550	"m"	2	"2020"	263.4	815.8	0.426661066790284	1.4811571962378	-0.480455605112078	0.00386769097222222	0.00480111111111111	0.00353638888888889	"Coast"	2	9.44117647058824	10.5235294117647	1.7575
"BH-01570"	"NRB"	"BEG"	"BW high saline|cold"	"BW-resident"	10	NA	980	"f"	1	"2011"	423.1	423.1	2.12234158378159	3.05320589881733	1.47199480244725	0.00280474747474748	0.00403444444444444	0.00233	"Coast"	1.08823529411765	7.14375	12.8503125	1.73356875
"BH-01570"	"NRB"	"BEG"	"BW high saline|cold"	"BW-resident"	10	NA	980	"f"	2	"2012"	188.3	611.4	1.71312519152853	2.83528022895932	0.457290157136647	0.00419375	0.00508666666666667	0.00338222222222222	"Coast"	1.364	8.295	13.1289166666667	2.09425
"BH-01570"	"NRB"	"BEG"	"BW high saline|cold"	"BW-resident"	10	NA	980	"f"	3	"2013"	179.8	791.2	0.884065666418685	1.85431731012454	0.24692960673963	0.00460611111111111	0.00480777777777778	0.00438555555555556	"Coast"	1.22941176470588	7.5025	11.138	1.83941666666667
"BH-01570"	"NRB"	"BEG"	"BW high saline|cold"	"BW-resident"	10	NA	980	"f"	4	"2014"	209.4	1000.6	0.558697460010641	1.29602168814986	0.101609171130015	0.005182	0.00535888888888889	0.00504777777777778	"Coast"	1.2	7.86923076923077	16.4144871794872	2.21307692307692
"BH-01570"	"NRB"	"BEG"	"BW high saline|cold"	"BW-resident"	10	NA	980	"f"	5	"2015"	150	1150.6	1.0129746025909	2.18668146606172	0.364244657041354	0.00571481481481481	0.00595	0.00556444444444444	"Coast"	1.56666666666667	8.4698275862069	11.4841379310345	1.77043103448276
"BH-01570"	"NRB"	"BEG"	"BW high saline|cold"	"BW-resident"	10	NA	980	"f"	6	"2016"	129.6	1280.2	1.0403203786848	2.14207362761624	-0.0614328702466332	0.00542611111111111	0.00556	0.00529222222222222	"Coast"	1.43846153846154	8.53272727272727	11.6740909090909	1.72754545454545
"BH-01570"	"NRB"	"BEG"	"BW high saline|cold"	"BW-resident"	10	NA	980	"f"	7	"2017"	144.4	1424.6	1.23549651487066	1.78201163572914	0.688981394012183	0.00523333333333333	0.00532333333333333	0.00514333333333333	"Coast"	1.5875	8.4969696969697	13.7030303030303	2.20378787878788
"BH-01570"	"NRB"	"BEG"	"BW high saline|cold"	"BW-resident"	10	NA	980	"f"	8	"2018"	143	1567.6	0.519212839109491	1.58686678400717	0.0342599232285572	0.00644911111111111	0.00726333333333333	0.00577777777777778	"Coast"	1.9047619047619	8.24695121951219	13.344	1.8807
"BH-01570"	"NRB"	"BEG"	"BW high saline|cold"	"BW-resident"	10	NA	980	"f"	9	"2019"	140.9	1708.5	1.4381425700138	2.23701792559255	0.639267214435054	0.00596666666666667	0.00606777777777778	0.00586555555555556	"Coast"	1.76470588235294	8.93888888888889	11.5088888888889	1.36544444444444
"BH-01570"	"NRB"	"BEG"	"BW high saline|cold"	"BW-resident"	10	NA	980	"f"	10	"2020"	128.8	1837.3	1.16364221279251	2.91718321747966	-0.103440544074858	0.00608047619047619	0.00630888888888889	0.00587777777777778	"Coast"	2	9.44117647058824	10.5235294117647	1.7575
"BH-01571"	"NRB"	"BEG"	"BW Low saline|shift"	"Trans-habitat"	2	NA	520	"f"	1	"2019"	517.9	517.9	-0.614617122266732	3.03553490202876	-3.8408133818198	0.00318534757834758	0.00384128205128205	0.002136	"Coast"	1.76470588235294	8.93888888888889	11.5088888888889	1.36544444444444
"BH-01571"	"NRB"	"BEG"	"BW Low saline|shift"	"Trans-habitat"	2	NA	520	"f"	2	"2020"	281.3	799.2	1.10287305265614	2.6447376644555	-0.245107711581379	0.00352635327635328	0.00411555555555556	0.00292222222222222	"Coast"	2	9.44117647058824	10.5235294117647	1.7575
"BH-01576"	"NRB"	"BEG"	"BW int saline|cold"	"BW-resident"	2	NA	570	"f"	1	"2019"	591.4	591.4	1.28759618472645	3.06267469345864	0.332196701493169	0.00302666245791246	0.00441245791245791	0.00249973063973064	"Coast"	1.76470588235294	8.93888888888889	11.5088888888889	1.36544444444444
"BH-01576"	"NRB"	"BEG"	"BW int saline|cold"	"BW-resident"	2	NA	570	"f"	2	"2020"	275.5	866.9	1.5506263978543	3.10886091362287	0.124592018925049	0.00444308754208754	0.00496414141414141	0.00374717171717172	"Coast"	2	9.44117647058824	10.5235294117647	1.7575
"BH-01580"	"NRB"	"BEG"	"BW Low saline|shift"	"Trans-habitat"	2	NA	490	"f"	1	"2019"	690.9	690.9	-0.894900042330529	1.9528786783173	-3.66248927458577	0.00341010346378767	0.00435179487179487	0.00298444444444444	"Coast"	1.76470588235294	8.93888888888889	11.5088888888889	1.36544444444444
"BH-01580"	"NRB"	"BEG"	"BW Low saline|shift"	"Trans-habitat"	2	NA	490	"f"	2	"2020"	309	999.9	1.28018563814951	2.60218652803371	0.032981444387236	0.0038360202991453	0.00424025641025641	0.00354303418803419	"Coast"	2	9.44117647058824	10.5235294117647	1.7575
"BH-01582"	"NRB"	"BEG"	"BW int saline|cold"	"BW-resident"	7	NA	830	"f"	1	"2014"	434.6	434.6	-0.280269824883241	2.38854364147207	-2.8314690494284	0.00332998306233062	0.00498	0.00259750677506775	"Coast"	1.2	7.86923076923077	16.4144871794872	2.21307692307692
"BH-01582"	"NRB"	"BEG"	"BW int saline|cold"	"BW-resident"	7	NA	830	"f"	2	"2015"	245.4	680	0.651195495445433	1.92532952866773	-1.0948406533139	0.00431861788617886	0.00498265582655827	0.00367777777777778	"Coast"	1.56666666666667	8.4698275862069	11.4841379310345	1.77043103448276
"BH-01582"	"NRB"	"BEG"	"BW int saline|cold"	"BW-resident"	7	NA	830	"f"	3	"2016"	208.6	888.6	0.545283545464659	1.19745888158466	0.174442049062271	0.00450420054200542	0.00461791327913279	0.00437463414634146	"Coast"	1.43846153846154	8.53272727272727	11.6740909090909	1.72754545454545
"BH-01582"	"NRB"	"BEG"	"BW int saline|cold"	"BW-resident"	7	NA	830	"f"	4	"2017"	163.3	1051.9	1.26372044779138	3.0046526078254	0.233756818330612	0.00431867750677507	0.0045289972899729	0.00394869918699187	"Coast"	1.5875	8.4969696969697	13.7030303030303	2.20378787878788
"BH-01582"	"NRB"	"BEG"	"BW int saline|cold"	"BW-resident"	7	NA	830	"f"	5	"2018"	117.7	1169.6	0.584617980180831	1.10382470796306	0.19420034277254	0.00483731707317073	0.00536970189701897	0.00434823848238482	"Coast"	1.9047619047619	8.24695121951219	13.344	1.8807
"BH-01582"	"NRB"	"BEG"	"BW int saline|cold"	"BW-resident"	7	NA	830	"f"	6	"2019"	116.8	1286.4	0.848356230265872	2.6696766827656	-0.535298494214569	0.00520010840108401	0.00552842818428184	0.00483807588075881	"Coast"	1.76470588235294	8.93888888888889	11.5088888888889	1.36544444444444
"BH-01582"	"NRB"	"BEG"	"BW int saline|cold"	"BW-resident"	7	NA	830	"f"	7	"2020"	136.2	1422.6	0.59726030928249	0.869048178323257	0.335661383820929	0.00499683830171635	0.00540455284552846	0.00453111111111111	"Coast"	2	9.44117647058824	10.5235294117647	1.7575
"BH-01585"	"NRB"	"WB"	"BW high saline|warm"	"BW-resident"	10	NA	760	"m"	1	"2011"	386.4	386.4	-1.66980490376959	0.89195097752325	-3.77383082436755	0.00339512987012987	0.00431825396825397	0.00278111111111111	"Coast"	1.08823529411765	7.14375	12.8503125	1.73356875
"BH-01585"	"NRB"	"WB"	"BW high saline|warm"	"BW-resident"	10	NA	760	"m"	2	"2012"	212.2	598.6	-0.410105637460219	1.2767555584888	-1.48528972686509	0.00453702947845805	0.00497793650793651	0.00410793650793651	"Coast"	1.364	8.295	13.1289166666667	2.09425
"BH-01585"	"NRB"	"WB"	"BW high saline|warm"	"BW-resident"	10	NA	760	"m"	3	"2013"	167.1	765.7	-0.302087285380318	0.274037453846382	-1.17345351557537	0.00454804761904762	0.00488888888888889	0.00436047619047619	"Coast"	1.22941176470588	7.5025	11.138	1.83941666666667
"BH-01585"	"NRB"	"WB"	"BW high saline|warm"	"BW-resident"	10	NA	760	"m"	4	"2014"	142.9	908.6	-0.430365047541751	0.38572069272615	-1.35576296268212	0.0050700992063492	0.00550746031746032	0.00448531746031746	"Coast"	1.2	7.86923076923077	16.4144871794872	2.21307692307692
"BH-01585"	"NRB"	"WB"	"BW high saline|warm"	"BW-resident"	10	NA	760	"m"	5	"2015"	122.5	1031.1	0.00983889167022565	1.07923101522003	-0.724794972099839	0.00536621693121693	0.00583944444444444	0.00502444444444445	"Coast"	1.56666666666667	8.4698275862069	11.4841379310345	1.77043103448276
"BH-01585"	"NRB"	"WB"	"BW high saline|warm"	"BW-resident"	10	NA	760	"m"	6	"2016"	169.1	1200.2	0.288083867106461	1.3352260430376	-0.304598469660667	0.00573305555555556	0.0060081746031746	0.00536134920634921	"Coast"	1.43846153846154	8.53272727272727	11.6740909090909	1.72754545454545
"BH-01585"	"NRB"	"WB"	"BW high saline|warm"	"BW-resident"	10	NA	760	"m"	7	"2017"	111.3	1311.5	0.239483989387898	1.05095017328527	-0.571982194509475	0.00591214285714286	0.00607666666666667	0.00574761904761905	"Coast"	1.5875	8.4969696969697	13.7030303030303	2.20378787878788
"BH-01585"	"NRB"	"WB"	"BW high saline|warm"	"BW-resident"	10	NA	760	"m"	8	"2018"	102.2	1413.7	-0.168703639167103	0.408581200157773	-0.592872806782522	0.00563775132275132	0.00571825396825397	0.00554420634920635	"Coast"	1.9047619047619	8.24695121951219	13.344	1.8807
"BH-01585"	"NRB"	"WB"	"BW high saline|warm"	"BW-resident"	10	NA	760	"m"	9	"2019"	101.4	1515.1	-0.830553420273057	0.119902638725756	-1.58518501396849	0.00582565476190476	0.00625134920634921	0.00556396825396826	"Coast"	1.76470588235294	8.93888888888889	11.5088888888889	1.36544444444444
"BH-01585"	"NRB"	"WB"	"BW high saline|warm"	"BW-resident"	10	NA	760	"m"	10	"2020"	131.8	1646.9	NA	NA	NA	NA	NA	NA	"Coast"	2	9.44117647058824	10.5235294117647	1.7575
"BH-01588"	"NRB"	"KJB"	"BW int saline|cold"	"BW-resident"	10	NA	1050	"f"	1	"2011"	437.7	437.7	-0.0294127790832574	1.85796628974458	-1.23654020444265	0.00425497507122507	0.00531935897435897	0.00330111111111111	"Coast"	1.08823529411765	7.14375	12.8503125	1.73356875
"BH-01588"	"NRB"	"KJB"	"BW int saline|cold"	"BW-resident"	10	NA	1050	"f"	2	"2012"	214.4	652.1	0.474225831454041	1.55046482374515	-0.103692166898002	0.00384934472934473	0.00407282051282051	0.00346888888888889	"Coast"	1.364	8.295	13.1289166666667	2.09425
"BH-01588"	"NRB"	"KJB"	"BW int saline|cold"	"BW-resident"	10	NA	1050	"f"	3	"2013"	167.7	819.8	0.682169632322667	2.31393784715541	-0.103742555070374	0.00376816951566951	0.0040292735042735	0.00345457264957265	"Coast"	1.22941176470588	7.5025	11.138	1.83941666666667
"BH-01588"	"NRB"	"KJB"	"BW int saline|cold"	"BW-resident"	10	NA	1050	"f"	4	"2014"	149.5	969.3	1.37188176001608	2.5638892014902	0.615234116309039	0.00380495726495727	0.00397679487179487	0.0036232905982906	"Coast"	1.2	7.86923076923077	16.4144871794872	2.21307692307692
"BH-01588"	"NRB"	"KJB"	"BW int saline|cold"	"BW-resident"	10	NA	1050	"f"	5	"2015"	138.4	1107.7	1.0976927068925	2.0213163707077	-0.32205753301751	0.00454477564102564	0.00526965811965812	0.00382692307692308	"Coast"	1.56666666666667	8.4698275862069	11.4841379310345	1.77043103448276
"BH-01588"	"NRB"	"KJB"	"BW int saline|cold"	"BW-resident"	10	NA	1050	"f"	6	"2016"	110.2	1217.9	1.71196851111517	3.03428904362563	-0.307937643396675	0.00462307692307692	0.00485346153846154	0.00437773504273504	"Coast"	1.43846153846154	8.53272727272727	11.6740909090909	1.72754545454545
"BH-01588"	"NRB"	"KJB"	"BW int saline|cold"	"BW-resident"	10	NA	1050	"f"	7	"2017"	119.9	1337.8	2.20451169047442	3.32158558069036	1.22029166097671	0.00391490028490028	0.004135	0.00356017094017094	"Coast"	1.5875	8.4969696969697	13.7030303030303	2.20378787878788
"BH-01588"	"NRB"	"KJB"	"BW int saline|cold"	"BW-resident"	10	NA	1050	"f"	8	"2018"	149.5	1487.3	1.55446344829036	2.88875960466638	0.467818954586283	0.00446780982905983	0.00492418803418803	0.00410636752136752	"Coast"	1.9047619047619	8.24695121951219	13.344	1.8807
"BH-01588"	"NRB"	"KJB"	"BW int saline|cold"	"BW-resident"	10	NA	1050	"f"	9	"2019"	138.4	1625.7	1.39379415087109	2.98521040244725	0.363367225432367	0.00418765567765568	0.00448717948717949	0.00403444444444444	"Coast"	1.76470588235294	8.93888888888889	11.5088888888889	1.36544444444444
"BH-01588"	"NRB"	"KJB"	"BW int saline|cold"	"BW-resident"	10	NA	1050	"f"	10	"2020"	148.3	1774	1.39428363120081	1.68125217922477	1.10731508317685	0.004305	0.00447333333333333	0.00413666666666667	"Coast"	2	9.44117647058824	10.5235294117647	1.7575
"BH-01594"	"NRB"	"WB"	"BW high saline|warm"	"BW-resident"	2	NA	630	"f"	1	"2019"	569	569	-1.47982691066903	1.25066264613342	-2.9227022190737	0.00371918679549114	0.00503351851851852	0.00295367283950617	"Coast"	1.76470588235294	8.93888888888889	11.5088888888889	1.36544444444444
"BH-01594"	"NRB"	"WB"	"BW high saline|warm"	"BW-resident"	2	NA	630	"f"	2	"2020"	300	869	-0.728125745757245	1.40823093616474	-1.93357586933915	0.0044575	0.00559444444444444	0.00366388888888889	"Coast"	2	9.44117647058824	10.5235294117647	1.7575
"BH-01595"	"NRB"	"WB"	"BW Low saline|shift"	"Trans-habitat"	4	NA	690	"m"	1	"2017"	518.8	518.8	-0.183130890127274	2.07401357930604	-1.30514124210558	0.00320152777777778	0.00443444444444444	0.00278666666666667	"Coast"	1.5875	8.4969696969697	13.7030303030303	2.20378787878788
"BH-01595"	"NRB"	"WB"	"BW Low saline|shift"	"Trans-habitat"	4	NA	690	"m"	2	"2018"	256.2	775	0.315193563969745	1.01756366377489	-0.33363848655489	0.00368664141414141	0.00447333333333333	0.00300878787878788	"Coast"	1.9047619047619	8.24695121951219	13.344	1.8807
"BH-01595"	"NRB"	"WB"	"BW Low saline|shift"	"Trans-habitat"	4	NA	690	"m"	3	"2019"	199.5	974.5	-0.156110486774849	1.57412407162584	-1.62645350484646	0.00470313131313131	0.00534535353535354	0.00445545454545455	"Coast"	1.76470588235294	8.93888888888889	11.5088888888889	1.36544444444444
"BH-01595"	"NRB"	"WB"	"BW Low saline|shift"	"Trans-habitat"	4	NA	690	"m"	4	"2020"	208.4	1182.9	0.196767627439535	1.31516972648189	-0.852919723340938	0.00509153535353535	0.00531212121212121	0.00485383838383838	"Coast"	2	9.44117647058824	10.5235294117647	1.7575
"BH-01596"	"NRB"	"GJB"	"BW Low saline|shift"	"Trans-habitat"	2	NA	660	"f"	1	"2019"	556.4	556.4	0.01461123259046	3.23541057155315	-4.17127275990132	0.00310688405797101	0.00431472222222222	0.00246579861111111	"Coast"	1.76470588235294	8.93888888888889	11.5088888888889	1.36544444444444
"BH-01596"	"NRB"	"GJB"	"BW Low saline|shift"	"Trans-habitat"	2	NA	660	"f"	2	"2020"	277.1	833.5	0.796315106304212	2.29589534609825	-0.0958779465925304	0.00410373958333333	0.00516465277777778	0.0032503125	"Coast"	2	9.44117647058824	10.5235294117647	1.7575
"BH-01598"	"NRB"	"GJB"	"BW int saline|cold"	"BW-resident"	4	NA	750	"f"	1	"2017"	536.1	536.1	0.479109970422748	3.14141265961408	-0.996826702149171	0.00359147034252297	0.00544222222222222	0.00272703703703704	"Coast"	1.5875	8.4969696969697	13.7030303030303	2.20378787878788
"BH-01598"	"NRB"	"GJB"	"BW int saline|cold"	"BW-resident"	4	NA	750	"f"	2	"2018"	238.5	774.6	1.08129018218829	2.01742760599549	0.142053322114324	0.0038782380952381	0.00488962962962963	0.00311349206349206	"Coast"	1.9047619047619	8.24695121951219	13.344	1.8807
"BH-01598"	"NRB"	"GJB"	"BW int saline|cold"	"BW-resident"	4	NA	750	"f"	3	"2019"	211.3	985.9	0.766872003223135	3.02546052997117	-1.00616755859715	0.00447941798941799	0.00512042328042328	0.00388825396825397	"Coast"	1.76470588235294	8.93888888888889	11.5088888888889	1.36544444444444
"BH-01598"	"NRB"	"GJB"	"BW int saline|cold"	"BW-resident"	4	NA	750	"f"	4	"2020"	294.9	1280.8	1.01032229241279	2.62683331409541	-0.322792554232164	0.00525036281179138	0.00536087301587302	0.00500505291005291	"Coast"	2	9.44117647058824	10.5235294117647	1.7575
"BH-01713"	"WRB"	"SB"	"BW int saline|cold"	"BW-resident"	7	7200	980	"f"	1	"2014"	656.1	656.1	0.879825331559414	2.29078120916408	-0.302791879959072	0.00356309500165508	0.00413171907756813	0.00308647798742138	"Coast"	1.84642857142857	7.90444444444444	13.0943333333333	1.33588888888889
"BH-01713"	"WRB"	"SB"	"BW int saline|cold"	"BW-resident"	7	7200	980	"f"	2	"2015"	233	889.1	1.0644620147749	2.82098385825397	-0.497661878629354	0.00351435459718479	0.00395381551362684	0.00329995807127883	"Coast"	1.846875	9.388	11.0185	1.2695
"BH-01713"	"WRB"	"SB"	"BW int saline|cold"	"BW-resident"	7	7200	980	"f"	3	"2016"	182.3	1071.4	1.03583078437262	2.06717960950215	-0.810853147286988	0.00403822374690299	0.00502530398322851	0.00338157232704403	"Coast"	2.27333333333333	8.75531914893617	11.7181914893617	1.17670212765957
"BH-01713"	"WRB"	"SB"	"BW int saline|cold"	"BW-resident"	7	7200	980	"f"	4	"2017"	178.1	1249.5	0.653092120923549	2.62475728959045	-0.17170323070944	0.00474492662473795	0.00596605870020964	0.00355985324947589	"Coast"	1.97058823529412	8.85	11.3964285714286	1.6125
"BH-01713"	"WRB"	"SB"	"BW int saline|cold"	"BW-resident"	7	7200	980	"f"	5	"2018"	167.1	1416.6	0.321566148330538	1.10134393620292	-0.847229650383141	0.00477955974842767	0.0056422641509434	0.00402909853249476	"Coast"	1.52413793103448	7.70904255319149	12.055	1.708125
"BH-01713"	"WRB"	"SB"	"BW int saline|cold"	"BW-resident"	7	7200	980	"f"	6	"2019"	124	1540.6	0.173456614959751	1.3528374493841	-1.43374377979679	0.00521988120195667	0.00695381551362683	0.00397534591194969	"Coast"	2.025	9.2575	11.66625	1.20625
"BH-01713"	"WRB"	"SB"	"BW int saline|cold"	"BW-resident"	7	7200	980	"f"	7	"2020"	108.8	1649.4	-0.0978409983021765	0.180533887242366	-0.376215883846719	0.00532806079664571	0.00580834381551363	0.00484777777777778	"Coast"	2.11290322580645	9.26891891891892	10.6743243243243	1.17810810810811
"BH-01717"	"NRB"	"BEG"	"BW int saline|cold"	"BW-resident"	13	NA	1040	"f"	1	"2008"	445.4	445.4	0.441283333361825	2.17063046502268	-1.48436277901919	0.00365229548229548	0.0045557264957265	0.00281692307692308	"Coast"	1.1875	8.44078947368421	9.86736842105263	1.67302631578947
"BH-01717"	"NRB"	"BEG"	"BW int saline|cold"	"BW-resident"	13	NA	1040	"f"	2	"2009"	202.6	648	0.751714924060675	2.91146535508052	-0.400731337341322	0.00414982905982906	0.00494367521367521	0.00317675213675214	"Coast"	1.76923076923077	8.60428571428571	12.7362857142857	1.44928571428571
"BH-01717"	"NRB"	"BEG"	"BW int saline|cold"	"BW-resident"	13	NA	1040	"f"	3	"2010"	129	777	1.29581718193526	2.15482037673687	0.0477015688822695	0.00404100427350427	0.00466435897435897	0.00368136752136752	"Coast"	1.15	7.57916666666667	15.9070833333333	1.92083333333333
"BH-01717"	"NRB"	"BEG"	"BW int saline|cold"	"BW-resident"	13	NA	1040	"f"	4	"2011"	128.6	905.6	0.997857789236039	1.32119790742024	0.604211840304601	0.00479594017094017	0.0052108547008547	0.00459974358974359	"Coast"	1.08823529411765	7.14375	12.8503125	1.73356875
"BH-01717"	"NRB"	"BEG"	"BW int saline|cold"	"BW-resident"	13	NA	1040	"f"	5	"2012"	137	1042.6	0.457342448826437	1.28342012357168	-0.491618868839683	0.00481273504273504	0.00506717948717949	0.00443905982905983	"Coast"	1.364	8.295	13.1289166666667	2.09425
"BH-01717"	"NRB"	"BEG"	"BW int saline|cold"	"BW-resident"	13	NA	1040	"f"	6	"2013"	164.3	1206.9	0.702808990096316	1.14314716118786	-0.115662481560486	0.00453617521367521	0.00497051282051282	0.00395102564102564	"Coast"	1.22941176470588	7.5025	11.138	1.83941666666667
"BH-01717"	"NRB"	"BEG"	"BW int saline|cold"	"BW-resident"	13	NA	1040	"f"	7	"2014"	134.2	1341.1	1.39319097554342	2.83210790313833	0.285007440669685	0.00421666666666667	0.0047082905982906	0.00388786324786325	"Coast"	1.2	7.86923076923077	16.4144871794872	2.21307692307692
"BH-01717"	"NRB"	"BEG"	"BW int saline|cold"	"BW-resident"	13	NA	1040	"f"	8	"2015"	106.8	1447.9	1.88852425157195	3.11016961037619	-0.114274967447035	0.00442106837606837	0.00464068376068376	0.00422153846153846	"Coast"	1.56666666666667	8.4698275862069	11.4841379310345	1.77043103448276
"BH-01717"	"NRB"	"BEG"	"BW int saline|cold"	"BW-resident"	13	NA	1040	"f"	9	"2016"	74	1521.9	1.82277296092573	2.0403628730441	1.60518304880736	0.00504974358974359	0.00569495726495727	0.00440452991452992	"Coast"	1.43846153846154	8.53272727272727	11.6740909090909	1.72754545454545
"BH-01717"	"NRB"	"BEG"	"BW int saline|cold"	"BW-resident"	13	NA	1040	"f"	10	"2017"	71.2	1593.1	0.822332511621752	2.20139436070269	0.0717087375793478	0.00540712250712251	0.00565358974358974	0.00508034188034188	"Coast"	1.5875	8.4969696969697	13.7030303030303	2.20378787878788
